"","PID","condition","block","effort_choice","effort_choice_RT","Switch","TS_correct","TS_RT","Session"
"4818",8,"control",1,0,0.273576906352901,TRUE,1,1.541735933778,1
"4819",8,"control",1,0,0.552116875169304,TRUE,1,2.50445542504713,1
"4820",8,"control",2,1,1.10826997080585,FALSE,1,3.06828264801425,1
"4821",8,"control",2,1,0.548255551881994,FALSE,1,1.6209361375586,1
"4822",8,"control",2,0,0.615983442268771,TRUE,1,1.03739983723244,1
"4823",8,"control",2,1,0.888994394244037,FALSE,1,1.20360935515328,1
"4824",8,"control",2,1,0.894149564078361,FALSE,1,1.83215067690981,1
"4825",8,"control",2,0,0.63613261406681,TRUE,1,2.04844667416637,1
"4826",8,"control",2,0,1.08181889546722,TRUE,1,2.7082490080038,1
"4827",8,"control",2,0,0.411584301805306,TRUE,1,3.09023511843679,1
"4828",8,"control",2,0,0.477459130238458,TRUE,1,1.37777416321114,1
"4829",8,"control",2,1,0.720100455759166,FALSE,1,0.993350582733001,1
"4830",8,"control",2,0,1.28300519101958,TRUE,1,1.59658911796214,1
"4831",8,"control",2,0,0.705265385426173,TRUE,1,1.88263744002052,1
"4832",8,"control",2,0,0.395221497280545,FALSE,1,1.38554532903254,1
"4833",8,"control",2,0,0.536914178245752,TRUE,1,2.61745985802736,1
"4834",8,"control",2,1,0.69329699384889,FALSE,1,3.16748770993945,1
"4835",8,"control",2,1,0.697090203580956,TRUE,1,1.35574673677456,1
"4836",8,"control",2,1,0.450146216250687,FALSE,1,2.77334597340541,1
"4837",8,"control",2,0,0.966408094523104,TRUE,1,2.053067821279,1
"4838",8,"control",2,1,0.970785401325884,FALSE,1,2.15190556763537,1
"4839",8,"control",2,1,0.346879222617645,TRUE,1,1.14840316235586,1
"4840",8,"control",2,1,1.31953707267348,FALSE,1,1.20009730822858,1
"4841",8,"control",2,0,1.24920842632037,TRUE,1,0.884666850769463,1
"4842",8,"control",2,0,0.326782302315223,TRUE,1,1.00075754319187,1
"4843",8,"control",2,0,0.454100534758254,FALSE,1,1.90586385165807,1
"4844",8,"control",2,0,0.748037277480762,TRUE,0,1.26069255850598,1
"4845",8,"control",2,1,0.730919936484497,FALSE,1,1.64408603807897,1
"4846",8,"control",2,1,0.828972355308906,FALSE,1,0.721951962607818,1
"4847",8,"control",2,0,0.68490440846017,TRUE,0,1.45511010828977,1
"4848",8,"control",2,0,0.634637226037739,FALSE,1,2.04677400427954,1
"4849",8,"control",2,0,0.548104395770679,FALSE,1,1.01142058045389,1
"4850",8,"control",2,0,0.40922800818953,TRUE,1,0.781799207850781,1
"4851",8,"control",2,0,0.486475623361002,TRUE,1,1.58411096328564,1
"4852",8,"control",2,1,0.380171822593184,FALSE,1,0.866744587931862,1
"4853",8,"control",2,0,1.03858078322628,TRUE,1,3.90642151196062,1
"4854",8,"control",2,1,0.584885405090063,FALSE,1,0.936691922779573,1
"4855",8,"control",2,1,0.493368777450087,FALSE,1,1.51216998508244,1
"4856",8,"control",2,1,0.648562560517348,FALSE,1,0.982331426651399,1
"4857",8,"control",2,0,0.364919984382141,TRUE,1,2.94076971654704,1
"4858",8,"control",2,0,2.57995012696392,TRUE,1,1.62395894875772,1
"4859",8,"control",2,1,0.475691287985683,FALSE,1,1.56743091754106,1
"4860",8,"control",2,1,0.811023033661513,FALSE,1,0.569846305108513,1
"4861",8,"control",2,1,0.491645722193425,FALSE,1,0.83141946699925,1
"4862",8,"control",2,1,0.496726558056253,FALSE,1,0.772035953777049,1
"4863",8,"control",2,1,0.473460024733868,FALSE,1,4.01135028975204,1
"4864",8,"control",2,0,0.256760322474292,TRUE,0,1.14951692785689,1
"4865",8,"control",2,0,0.371969270916452,TRUE,1,0.972391512760623,1
"4866",8,"control",2,0,1.10978059885383,TRUE,1,2.59932765614576,1
"4867",8,"control",2,0,0.635636846904163,FALSE,1,0.936630029638764,1
"4868",8,"control",2,1,0.863478247443709,FALSE,1,1.15490349716947,1
"4869",8,"control",2,1,1.02690786141284,FALSE,1,0.791814699796305,1
"4870",8,"control",2,0,0.629164814983596,TRUE,1,1.37794180342462,1
"4871",8,"control",2,1,0.816776607523934,FALSE,1,1.58295987528891,1
"4872",8,"control",2,0,0.646070972853522,FALSE,1,0.713890614377306,1
"4873",8,"control",2,0,0.715952060269046,TRUE,1,1.08564040809233,1
"4874",8,"control",2,0,0.401278938469659,FALSE,1,0.823958699941613,1
"4875",8,"control",2,1,0.633341202345946,FALSE,1,1.96494940695084,1
"4876",8,"control",2,1,0.351720883480994,FALSE,1,0.679742085148064,1
"4877",8,"control",2,1,0.286727488008182,FALSE,1,0.769632384999568,1
"4878",8,"control",2,1,0.48045115037803,FALSE,1,0.924605032274485,1
"4879",8,"control",2,0,0.776193990912361,TRUE,1,0.743905988135339,1
"4880",8,"control",2,0,0.454871866353642,TRUE,1,2.55474157973822,1
"4881",8,"control",2,0,0.424621360866695,TRUE,1,1.35859973061451,1
"4882",8,"control",2,0,0.829247297700931,FALSE,1,0.994195004217545,1
"4883",8,"control",2,1,0.499871289409384,FALSE,0,1.46222315408795,1
"4884",8,"control",2,1,0.46104998361352,TRUE,1,1.5206381485259,1
"4885",8,"control",2,1,0.349633933883524,TRUE,0,1.02147277285439,1
"4886",8,"control",2,0,0.663855764495565,TRUE,1,1.10026025202842,1
"4887",8,"control",2,0,0.428641304764824,TRUE,1,1.1943375139499,1
"4888",8,"control",2,0,1.08123821962545,TRUE,1,1.19501616134585,1
"4889",8,"control",2,1,0.536246105557439,FALSE,1,1.66440440519455,1
"4890",8,"control",2,1,0.399215004410507,FALSE,1,1.67024973019488,1
"4891",8,"control",2,0,0.744894101231694,TRUE,0,1.36946399833596,1
"4892",8,"control",3,1,0.398300603244934,FALSE,0,1.84503346965357,1
"4893",8,"control",3,1,0.840464263014837,FALSE,1,0.620557003197973,1
"4894",8,"control",3,1,0.284934453069582,FALSE,1,0.952676837026047,1
"4895",8,"control",3,0,0.219008928245785,TRUE,1,0.841170902282101,1
"4896",8,"control",3,0,0.105619451510393,TRUE,1,1.27751660688227,1
"4897",8,"control",3,0,0.272837298879494,TRUE,1,1.03667329263226,1
"4898",8,"control",3,0,0.319230406160386,TRUE,1,2.44974033410017,1
"4899",8,"control",3,1,0.222362354559664,FALSE,1,1.91610079041766,1
"4900",8,"control",3,0,0.159336787716711,TRUE,1,1.00159792140585,1
"4901",8,"control",3,1,0.36397914644931,FALSE,1,0.909566865357192,1
"4902",8,"control",3,0,0.29211063609273,FALSE,1,1.37574319735813,1
"4903",8,"control",3,1,0.330572401838253,FALSE,1,1.62065217556483,1
"4904",8,"control",3,0,0.518793173114318,TRUE,1,2.19992904597348,1
"4905",8,"control",3,1,0.293317396814018,FALSE,1,2.70507846192322,1
"4906",8,"control",3,1,0.213252244175237,FALSE,1,0.907821727622832,1
"4907",8,"control",3,1,0.411422882008083,FALSE,1,1.32128469857435,1
"4908",8,"control",3,1,0.68224300343627,FALSE,1,1.05296580645518,1
"4909",8,"control",3,0,0.273751078003443,TRUE,1,1.42973018860175,1
"4910",8,"control",3,0,0.531173667257463,TRUE,1,1.20473493944428,1
"4911",8,"control",3,0,0.271669104737157,TRUE,1,1.78751701432066,1
"4912",8,"control",3,0,0.342505959085429,TRUE,1,1.26318570127478,1
"4913",8,"control",3,1,0.305354212968268,FALSE,1,1.84368954875754,1
"4914",8,"control",3,1,0.362836767034423,FALSE,1,0.898686113532676,1
"4915",8,"control",3,1,0.248381110980517,FALSE,1,0.661952006151296,1
"4916",8,"control",3,1,0.461980557860443,FALSE,1,0.594382425354524,1
"4917",8,"control",3,1,0.339534777340305,FALSE,1,1.23712091377456,1
"4918",8,"control",3,1,0.505786283069938,TRUE,1,1.26085428932402,1
"4919",8,"control",3,0,0.379295365965845,TRUE,1,1.44980440438576,1
"4920",8,"control",3,0,0.478507892390553,TRUE,1,0.673499586580874,1
"4921",8,"control",3,0,0.30815464429179,TRUE,1,0.839448469067975,1
"4922",8,"control",3,0,0.434605128691146,TRUE,1,1.18318617402565,1
"4923",8,"control",3,0,0.564713217751887,TRUE,1,1.02871022697582,1
"4924",8,"control",3,1,0.17053882403161,FALSE,1,0.754971175296305,1
"4925",8,"control",3,1,0.274896256604734,TRUE,1,1.12614184827362,1
"4926",8,"control",3,1,0.523026166262753,FALSE,1,1.25237741729688,1
"4927",8,"control",3,1,0.413650413010146,FALSE,0,1.14647701051399,1
"4928",8,"control",3,1,0.247351321096176,FALSE,1,0.988702687831392,1
"4929",8,"control",3,0,0.632962067985318,TRUE,1,1.60655453555864,1
"4930",8,"control",3,0,0.332676768601232,TRUE,1,2.04594295668994,1
"4931",8,"control",3,0,0.24356526484371,TRUE,1,1.36149284613748,1
"4932",8,"control",3,1,0.405339004050802,FALSE,1,0.851724460220794,1
"4933",8,"control",3,1,0.578896699498728,FALSE,1,0.755269133227557,1
"4934",8,"control",3,1,0.337523716819305,FALSE,1,0.882543511736912,1
"4935",8,"control",3,1,0.393123661954633,FALSE,1,1.20072836944109,1
"4936",8,"control",3,1,0.341593113023919,TRUE,1,0.719272829398506,1
"4937",8,"control",3,1,0.462106210266029,FALSE,1,3.10546891744161,1
"4938",8,"control",3,0,0.518038947662717,TRUE,1,3.58380305268929,1
"4939",8,"control",3,0,0.234295289765214,TRUE,1,1.367936575165,1
"4940",8,"control",3,0,0.227204637465547,TRUE,1,0.849874508475295,1
"4941",8,"control",3,1,0.60522336651502,FALSE,1,0.682871265461472,1
"4942",8,"control",3,1,0.273808927872778,FALSE,0,0.749514004261073,1
"4943",8,"control",3,1,0.315203308784476,FALSE,1,1.21355673354356,1
"4944",8,"control",3,1,0.397312179128676,FALSE,1,1.00361831255213,1
"4945",8,"control",3,1,0.691462282123211,FALSE,1,1.61323961673043,1
"4946",8,"control",3,1,0.321224671559321,FALSE,1,1.41998404067181,1
"4947",8,"control",3,0,0.658200784228029,TRUE,0,1.55811335628096,1
"4948",8,"control",3,0,0.60085787850312,TRUE,1,1.11122062517916,1
"4949",8,"control",3,0,0.296991796598377,TRUE,1,0.851128855379102,1
"4950",8,"control",3,0,0.485796664944246,TRUE,1,1.09693388452433,1
"4951",8,"control",3,0,0.379060856279466,TRUE,1,0.979297729723839,1
"4952",8,"control",3,0,0.365748854826052,TRUE,1,1.06167127877325,1
"4953",8,"control",3,0,0.198714820752684,TRUE,1,0.957032372371941,1
"4954",8,"control",3,1,0.432220221162424,FALSE,0,1.67706823929075,1
"4955",8,"control",3,1,0.298031850167717,FALSE,1,0.933540037946841,1
"4956",8,"control",3,1,0.395219320135766,FALSE,1,1.15393311225944,1
"4957",8,"control",3,1,0.453168094386456,FALSE,1,0.736860744871592,1
"4958",8,"control",3,1,0.438748858869076,FALSE,0,0.588681102987721,1
"4959",8,"control",3,1,0.350588145711299,FALSE,1,0.871763219633067,1
"4960",8,"control",3,1,0.290935288471701,FALSE,1,1.03011106467966,1
"4961",8,"control",3,1,0.394211923749026,TRUE,1,0.920990970526873,1
"4962",8,"control",3,0,0.283774345469283,TRUE,1,1.31088136368544,1
"4963",8,"control",3,0,0.438715890663843,TRUE,1,0.987559997394783,1
"4964",8,"control",3,0,0.281779458028723,TRUE,1,1.18163977858603,1
"4965",8,"control",4,1,1.7162699235314,FALSE,1,2.03542547716552,1
"4966",8,"control",4,0,0.370304998591564,TRUE,1,2.05063470552523,1
"4967",8,"control",4,0,1.41537440132925,TRUE,1,1.54019420364966,1
"4968",8,"control",4,0,0.416759999012356,TRUE,1,0.950656445879758,1
"4969",8,"control",4,1,0.40670220823722,FALSE,1,1.58045709087492,1
"4970",8,"control",4,1,0.324448091177146,FALSE,1,1.03853070887726,1
"4971",8,"control",4,0,0.354761111844709,FALSE,1,2.2913358832684,1
"4972",8,"control",4,0,0.349789755306119,TRUE,1,1.45365701909122,1
"4973",8,"control",4,0,0.668971745708404,TRUE,1,1.52840838128486,1
"4974",8,"control",4,1,0.995847768773274,FALSE,1,2.73000646838227,1
"4975",8,"control",4,1,0.729910051933075,FALSE,1,1.3954799555695,1
"4976",8,"control",4,1,0.349708889896647,FALSE,1,0.605684921389184,1
"4977",8,"control",4,0,0.461534243007009,TRUE,1,1.08177939582492,1
"4978",8,"control",4,0,0.511853676923238,TRUE,1,1.56901836772704,1
"4979",8,"control",4,0,0.429218870399382,TRUE,1,0.819187951821732,1
"4980",8,"control",4,0,0.296106009346659,FALSE,0,0.771805487360325,1
"4981",8,"control",4,0,0.105639978883119,TRUE,1,1.82785485755812,1
"4982",8,"control",4,0,0.197989831257473,FALSE,1,0.581285961318827,1
"4983",8,"control",4,0,0.373045091879249,TRUE,1,0.828752463600722,1
"4984",8,"control",4,1,0.31842081900686,TRUE,1,0.936722091796582,1
"4985",8,"control",4,1,0.484560046224942,FALSE,1,0.663002323407454,1
"4986",8,"control",4,1,0.347671081585759,FALSE,1,0.812484209401191,1
"4987",8,"control",4,1,0.298256718209814,FALSE,1,1.05989317283365,1
"4988",8,"control",4,1,0.313247609965401,FALSE,1,0.612042186633516,1
"4989",8,"control",4,1,0.318692029148224,TRUE,1,1.3199600609687,1
"4990",8,"control",4,1,0.448406987911767,FALSE,1,0.94124029102386,1
"4991",8,"control",4,1,0.317557425253653,FALSE,1,1.87970264770956,1
"4992",8,"control",4,0,0.576880662643816,FALSE,1,2.45558534807878,1
"4993",8,"control",4,0,0.253446084781899,TRUE,1,0.618143792776209,1
"4994",8,"control",4,0,0.294950256037737,TRUE,1,0.890065860915456,1
"4995",8,"control",4,0,0.43828481582932,FALSE,1,0.698836585397657,1
"4996",8,"control",4,0,0.334652683772219,TRUE,1,1.26458529489537,1
"4997",8,"control",4,0,0.261587676381168,TRUE,1,1.11381205052203,1
"4998",8,"control",4,0,0.632323542273298,TRUE,1,1.06084676262071,1
"4999",8,"control",4,0,0.411402354634447,TRUE,1,0.985816414765395,1
"5000",8,"control",4,1,0.641834558475239,TRUE,1,2.47871347714226,1
"5001",8,"control",4,1,0.519355498728146,FALSE,0,1.12123393997899,1
"5002",8,"control",4,1,0.657610155720249,FALSE,1,0.765387884080155,1
"5003",8,"control",4,1,0.221097432948227,FALSE,1,0.770957955667654,1
"5004",8,"control",4,1,0.269822574221507,FALSE,1,0.785282018819089,1
"5005",8,"control",4,0,0.63655746848508,TRUE,1,0.63238916766386,1
"5006",8,"control",4,0,0.258688029420227,TRUE,0,1.50335316731616,1
"5007",8,"control",4,0,0.762942016473971,TRUE,1,1.38683917557955,1
"5008",8,"control",4,0,0.482419290027792,TRUE,1,1.91115866983455,1
"5009",8,"control",4,0,0.246494147760131,TRUE,0,1.31579207116647,1
"5010",8,"control",4,0,0.533529649851516,TRUE,1,4.05379467689909,1
"5011",8,"control",4,0,0.513041465375863,TRUE,1,0.931299755092368,1
"5012",8,"control",4,0,0.405654068125841,TRUE,1,1.47636340394365,1
"5013",8,"control",4,1,0.402289445062706,FALSE,1,1.1121938092756,1
"5014",8,"control",4,1,0.373100453582083,FALSE,1,1.33231038609301,1
"5015",8,"control",4,1,0.621391472016512,FALSE,1,0.626479150337218,1
"5016",8,"control",4,1,0.396351746884648,FALSE,1,0.795986110826561,1
"5017",8,"control",4,1,0.516458650955428,FALSE,1,0.76562425989232,1
"5018",8,"control",4,1,0.46197216029941,FALSE,1,1.73748589668867,1
"5019",8,"control",4,1,0.279792657130201,FALSE,1,0.771333046758627,1
"5020",8,"control",4,1,0.331521948354748,FALSE,1,0.844566005383967,1
"5021",8,"control",4,1,0.422460077296819,FALSE,1,0.731539489927854,1
"5022",8,"control",4,1,0.3811518491475,FALSE,1,0.924806573756541,1
"5023",8,"control",4,0,0.559773585334369,TRUE,1,3.3680973729206,1
"5024",8,"control",4,0,0.301221990559497,TRUE,1,1.2634510020207,1
"5025",8,"control",4,0,0.292064293992553,TRUE,1,0.702940504912476,1
"5026",8,"control",4,0,0.304088980336019,TRUE,1,0.674924372885471,1
"5027",8,"control",4,0,0.265648052984034,TRUE,1,0.991077020652483,1
"5028",8,"control",4,0,0.523237038368279,TRUE,1,1.36423978188304,1
"5029",8,"control",4,0,0.379128658814807,FALSE,1,1.08257840827173,1
"5030",8,"control",4,0,0.667190840582407,TRUE,1,1.30271986675416,1
"5031",8,"control",4,0,0.269025116878765,TRUE,1,1.24206427844092,1
"5032",8,"control",4,0,0.334542271386454,TRUE,1,0.567553770758423,1
"5033",8,"control",4,0,0.758370943710361,TRUE,1,0.868565614741783,1
"5034",8,"control",4,0,0.356022301207304,TRUE,1,0.915632393085616,1
"5035",8,"control",4,1,0.381390402105353,FALSE,1,3.44575055921996,1
"5036",8,"control",4,1,0.173373467644524,FALSE,1,0.566359139848828,1
"5037",8,"control",4,1,0.526000769236816,FALSE,1,0.808100682182157,1
"5038",8,"control",4,1,0.226118552815933,FALSE,1,0.889515976132316,1
"5039",8,"control",4,0,0.18587557092269,TRUE,1,1.7131363889257,1
"5040",8,"stress",1,1,0.318398727918975,FALSE,1,0.985444736317731,2
"5041",8,"stress",1,0,0.186610815580934,FALSE,1,0.746080636978149,2
"5042",8,"stress",1,1,0.533625124604441,TRUE,1,0.750882487162016,2
"5043",8,"stress",1,1,0.318130627973005,FALSE,1,1.18407692899927,2
"5044",8,"stress",1,0,0.756024594185874,TRUE,1,1.08347351755947,2
"5045",8,"stress",1,0,0.276883670943789,FALSE,1,0.85658010840416,2
"5046",8,"stress",1,1,0.279086942318827,FALSE,1,1.68314122292213,2
"5047",8,"stress",1,1,0.515377533971332,FALSE,1,0.724791885004379,2
"5048",8,"stress",1,1,0.24055146460887,TRUE,1,0.726122431922704,2
"5049",8,"stress",1,0,0.220446146791801,TRUE,1,0.850252390140668,2
"5050",8,"stress",1,0,0.259703192743473,TRUE,1,0.816057207761332,2
"5051",8,"stress",1,0,0.419806439196691,TRUE,1,1.05679912935011,2
"5052",8,"stress",1,1,0.45210377254989,FALSE,1,0.656338694039732,2
"5053",8,"stress",1,1,0.607497853110544,FALSE,1,0.965831764275208,2
"5054",8,"stress",1,1,0.495293987565674,TRUE,0,0.914865096099675,2
"5055",8,"stress",1,1,0.27603831642773,FALSE,1,0.896388905239291,2
"5056",8,"stress",1,0,0.277941452688538,TRUE,1,2.45057697151788,2
"5057",8,"stress",1,0,0.265692209242843,TRUE,1,1.16596058907453,2
"5058",8,"stress",1,0,0.197863548179157,TRUE,0,0.980066875577904,2
"5059",8,"stress",1,0,0.217311368091032,TRUE,1,0.983367739361711,2
"5060",8,"stress",1,1,0.397389303776436,FALSE,1,0.764670972479507,2
"5061",8,"stress",1,1,0.350013059563935,FALSE,1,1.77370674884878,2
"5062",8,"stress",1,1,0.283120260108262,FALSE,1,0.686612215125933,2
"5063",8,"stress",1,1,0.460686391685158,FALSE,1,1.70332398498431,2
"5064",8,"stress",1,1,0.459012477775104,TRUE,1,0.76695510931313,2
"5065",8,"stress",1,0,0.334090038551949,TRUE,1,0.632340950891376,2
"5066",8,"stress",1,0,0.275869432021864,TRUE,1,0.728095858939923,2
"5067",8,"stress",1,0,0.249522859696299,TRUE,1,1.02267019427381,2
"5068",8,"stress",1,1,0.271958345547318,FALSE,1,0.85256980615668,2
"5069",8,"stress",1,1,0.199031120282598,FALSE,1,0.918037819326855,2
"5070",8,"stress",1,1,0.616753210197203,FALSE,1,0.750435861293226,2
"5071",8,"stress",1,0,0.300326864118688,TRUE,1,1.26293096668087,2
"5072",8,"stress",1,0,0.321536616771482,FALSE,1,0.707516545429826,2
"5073",8,"stress",1,1,0.287087952485308,FALSE,1,0.746618081000634,2
"5074",8,"stress",1,1,0.271881523309276,FALSE,1,1.61188386846334,2
"5075",8,"stress",1,0,0.277948606177233,TRUE,1,0.729490165249445,2
"5076",8,"stress",1,0,0.167583184666,TRUE,1,1.06393830082379,2
"5077",8,"stress",1,0,0.306170322932303,TRUE,1,0.772555038915016,2
"5078",8,"stress",1,1,0.427166435518302,FALSE,1,0.679998046718538,2
"5079",8,"stress",1,1,0.798385316738859,FALSE,1,0.670031073968858,2
"5080",8,"stress",1,1,0.549835218000226,FALSE,1,2.98972966999281,2
"5081",8,"stress",1,0,0.195028904592618,TRUE,1,0.915122932405211,2
"5082",8,"stress",1,0,0.274321481585503,TRUE,1,0.646859090891667,2
"5083",8,"stress",1,1,0.314623246435076,FALSE,1,1.01236669707578,2
"5084",8,"stress",1,1,0.517183320829645,FALSE,1,0.670826665125787,2
"5085",8,"stress",1,0,0.611576579976827,TRUE,1,0.97799516597297,2
"5086",8,"stress",1,0,0.304350851336494,TRUE,1,0.707055301521905,2
"5087",8,"stress",1,1,0.515836911741644,TRUE,1,0.965526652988046,2
"5088",8,"stress",1,0,0.397410764126107,TRUE,1,0.733017452177592,2
"5089",8,"stress",1,1,0.332936151418835,TRUE,1,0.685900599462911,2
"5090",8,"stress",1,0,0.331804968649521,TRUE,1,0.676490354002453,2
"5091",8,"stress",1,1,0.341745193582028,FALSE,1,1.02997638401575,2
"5092",8,"stress",1,0,0.337726493831724,TRUE,1,0.811596236424521,2
"5093",8,"stress",1,0,0.592977224732749,TRUE,1,0.647905675927177,2
"5094",8,"stress",1,1,0.371274130768143,FALSE,1,0.674368570093066,2
"5095",8,"stress",1,1,0.614567044889554,FALSE,1,0.652550149592571,2
"5096",8,"stress",1,0,0.883233347325586,TRUE,1,0.742375757195987,2
"5097",8,"stress",1,0,0.66905291355215,TRUE,1,0.680282008717768,2
"5098",8,"stress",1,1,0.696743406821042,FALSE,0,0.794858340756036,2
"5099",8,"stress",1,0,0.0884476732462645,TRUE,1,1.74884312378708,2
"5100",8,"stress",1,0,0.622416588012129,FALSE,1,0.78024254005868,2
"5101",8,"stress",1,1,0.190850340062752,FALSE,1,0.615108532132581,2
"5102",8,"stress",1,1,0.279145725304261,FALSE,1,0.794855852611363,2
"5103",8,"stress",1,1,0.45961990125943,TRUE,1,0.679266836843453,2
"5104",8,"stress",1,0,0.24574768927414,TRUE,1,0.963237539748661,2
"5105",8,"stress",1,0,0.227405237266794,TRUE,1,0.969908625003882,2
"5106",8,"stress",1,0,0.269728637416847,TRUE,1,1.16988038446289,2
"5107",8,"stress",1,1,0.645080362912267,FALSE,1,1.58514198870398,2
"5108",8,"stress",1,1,0.115845184889622,FALSE,1,0.613852941198274,2
"5109",8,"stress",1,1,0.426189519115724,FALSE,1,0.902959841769189,2
"5110",8,"stress",1,0,0.259859947254881,TRUE,1,0.864501186297275,2
"5111",8,"stress",1,0,0.293158456566744,TRUE,1,0.992529790266417,2
"5112",8,"stress",1,1,0.527610293240286,FALSE,1,0.529812320601195,2
"5113",8,"stress",1,0,0.237616672297008,TRUE,1,0.78717457188759,2
"5114",8,"stress",1,1,0.422984760720283,FALSE,1,1.26863291102927,2
"5115",8,"stress",2,1,0.296156386029907,FALSE,1,0.803985868347809,2
"5116",8,"stress",2,0,0.16859742347151,TRUE,1,1.54520100797527,2
"5117",8,"stress",2,1,0.284228738280945,FALSE,1,0.990650602499954,2
"5118",8,"stress",2,1,0.397825354826637,FALSE,1,0.957390037714504,2
"5119",8,"stress",2,1,0.764811553992331,FALSE,1,0.860955549054779,2
"5120",8,"stress",2,0,0.31835020869039,TRUE,1,0.592298888368532,2
"5121",8,"stress",2,0,0.394672225927934,TRUE,1,0.897978532593697,2
"5122",8,"stress",2,0,0.263842257554643,TRUE,0,0.755923823337071,2
"5123",8,"stress",2,1,0.349911666824482,FALSE,1,0.79803324106615,2
"5124",8,"stress",2,1,0.351831598207355,FALSE,1,1.40755221946165,2
"5125",8,"stress",2,1,0.290333765675314,FALSE,1,0.958671754458919,2
"5126",8,"stress",2,1,0.380373355466872,FALSE,1,0.555924694170244,2
"5127",8,"stress",2,0,0.352826242800802,TRUE,1,1.1217738634441,2
"5128",8,"stress",2,0,0.366372442920692,TRUE,1,0.733765768236481,2
"5129",8,"stress",2,0,0.364129671826959,TRUE,1,1.27681617939379,2
"5130",8,"stress",2,0,0.368475565570407,TRUE,1,1.19935707002878,2
"5131",8,"stress",2,1,0.299551489180885,FALSE,1,0.526146940421313,2
"5132",8,"stress",2,1,0.392563504865393,FALSE,1,0.742769198492169,2
"5133",8,"stress",2,1,0.635379624087363,FALSE,1,0.776254009339027,2
"5134",8,"stress",2,1,0.619405284523964,FALSE,1,0.615801486535929,2
"5135",8,"stress",2,0,0.199998705997132,TRUE,1,1.65523985761683,2
"5136",8,"stress",2,0,0.218327162088826,TRUE,1,0.888707313453779,2
"5137",8,"stress",2,0,0.868942874367349,TRUE,1,0.76801071385853,2
"5138",8,"stress",2,1,0.284286277135834,FALSE,1,0.911999039468355,2
"5139",8,"stress",2,1,0.320809450233355,FALSE,1,0.818081953329965,2
"5140",8,"stress",2,1,0.532600000035018,FALSE,1,0.574528403696604,2
"5141",8,"stress",2,0,0.569109799223952,TRUE,1,0.576202628784813,2
"5142",8,"stress",2,0,0.52922760148067,TRUE,1,0.930106670712121,2
"5143",8,"stress",2,0,0.29520061914809,TRUE,1,0.586493063019589,2
"5144",8,"stress",2,0,0.28722293546889,TRUE,1,0.634352633380331,2
"5145",8,"stress",2,1,0.317695198813453,FALSE,1,0.846448294585571,2
"5146",8,"stress",2,1,0.481012223288417,FALSE,1,1.01251412101556,2
"5147",8,"stress",2,1,0.319647165481001,FALSE,1,1.36907210352365,2
"5148",8,"stress",2,1,0.375268260017037,FALSE,1,0.736483157030307,2
"5149",8,"stress",2,1,0.34075241512619,FALSE,1,1.13425046310294,2
"5150",8,"stress",2,0,0.531258567352779,TRUE,1,0.796749036293477,2
"5151",8,"stress",2,0,0.303190432605334,TRUE,1,0.889183175284415,2
"5152",8,"stress",2,0,0.246670798980631,TRUE,1,0.907487682648934,2
"5153",8,"stress",2,1,0.436425524880178,FALSE,0,0.720867113443092,2
"5154",8,"stress",2,1,0.629470850806683,FALSE,1,1.33901411981788,2
"5155",8,"stress",2,1,0.326758656068705,FALSE,1,0.76912261324469,2
"5156",8,"stress",2,0,0.50413195474539,TRUE,1,1.28233586566057,2
"5157",8,"stress",2,0,0.566111247753724,TRUE,1,0.837300239712931,2
"5158",8,"stress",2,1,0.308468766626902,FALSE,1,2.17666748038027,2
"5159",8,"stress",2,0,0.304274340160191,TRUE,1,0.779416779871099,2
"5160",8,"stress",2,1,0.714103344012983,FALSE,1,1.30738734733313,2
"5161",8,"stress",2,1,0.437073070206679,FALSE,1,0.784849691204727,2
"5162",8,"stress",2,1,0.294237387715839,FALSE,1,0.9121778763365,2
"5163",8,"stress",2,0,0.318580986117013,TRUE,1,0.839858074905351,2
"5164",8,"stress",2,1,0.654038695269264,FALSE,1,0.602389647392556,2
"5165",8,"stress",2,1,0.381470014806837,FALSE,1,0.78724735067226,2
"5166",8,"stress",2,0,0.55698714137543,TRUE,1,0.949248757096939,2
"5167",8,"stress",2,0,0.644798267167062,TRUE,1,1.01807735022157,2
"5168",8,"stress",2,1,0.461606702301651,FALSE,1,0.771077379118651,2
"5169",8,"stress",2,0,0.629332135547884,TRUE,1,0.810518549289554,2
"5170",8,"stress",2,1,0.418081517796963,FALSE,1,1.24754663358908,2
"5171",8,"stress",2,0,0.244519468047656,FALSE,1,0.785606404882856,2
"5172",8,"stress",2,1,0.428317212499678,FALSE,1,0.713837110204622,2
"5173",8,"stress",2,1,0.402736995369196,FALSE,1,0.696799390483648,2
"5174",8,"stress",2,1,0.312718866043724,TRUE,1,0.86047502188012,2
"5175",8,"stress",2,1,0.338725492591038,FALSE,1,0.85183890722692,2
"5176",8,"stress",2,0,0.361735122743994,FALSE,1,0.803701906348579,2
"5177",8,"stress",2,0,0.249611500650644,TRUE,1,1.1822624335764,2
"5178",8,"stress",2,0,0.532128492486663,TRUE,1,0.901266022468917,2
"5179",8,"stress",2,1,0.230404099915177,FALSE,1,1.13312487874646,2
"5180",8,"stress",2,1,0.423139027087018,FALSE,1,1.65395254245959,2
